state,name,MME,transaction_year,fips
ID,boundary,4850334.5625,2018,16021
ID,fremont,1532963.325,2018,16043
ID,shoshone,4680813.84,2018,16079
ID,minidoka,3159655.6575,2018,16067
ID,power,1609173.5325,2018,16077
ID,jerome,4814407.05,2018,16053
ID,jefferson,3056908.9617,2018,16051
ID,franklin,3260954.4375,2018,16041
ID,twinfalls,35738220.285000004,2018,16083
ID,lewis,1650892.8,2018,16061
ID,cassia,9362768.9925,2018,16031
ID,madison,4779531.3,2018,16065
ID,gem,7052556.0492,2018,16045
ID,nezperce,15473977.56,2018,16069
ID,payette,6927885.8925,2018,16075
ID,caribou,2804451.5625,2018,16029
ID,owyhee,1386956.1375,2018,16073
ID,benewah,2322667.155,2018,16009
ID,bearlake,3152436.7875,2018,16007
ID,teton,1469342.25,2018,16081
ID,gooding,3654844.4625,2018,16047
ID,oneida,1566746.5125,2018,16071
ID,lincoln,460269.8625,2018,16063
ID,boise,437567.025,2018,16015
ID,butte,830836.2375,2018,16023
ID,adams,100610.32500000001,2018,16003
ID,custer,270001.53750000003,2018,16037
ID,lincoln,404379.675,2019,16063
ID,boise,597986.8875,2019,16015
ID,lincoln,32849.85,2016,16063
OR,marion,115725185.6733,2009,41047
OR,marion,123228789.6242625,2012,41047
OR,lane,119812649.7239875,2006,41039
OR,lane,131837877.363225,2007,41039
OR,lane,145454001.6363375,2008,41039
OR,lake,2759992.4145,2006,41037
OR,lake,3511309.875,2007,41037
OR,lake,3594978.225,2008,41037
OR,lake,3525689.8102125,2009,41037
OR,lake,4124103.2974875,2010,41037
OR,lake,4355986.0556625,2011,41037
OR,lake,3982871.69385,2012,41037
OR,lake,4196064.2145375,2013,41037
OR,lake,4275155.0475,2014,41037
OR,hoodriver,5162920.5575,2006,41027
OR,hoodriver,6668703.6875,2007,41027
OR,polk,9791045.9680875,2006,41053
OR,polk,13903329.159,2007,41053
OR,douglas,48273240.361725,2006,41019
OR,douglas,53459606.603225,2007,41019
OR,douglas,57045594.59535,2008,41019
OR,douglas,60889613.1486,2009,41019
OR,douglas,69133171.0031625,2010,41019
OR,douglas,76552447.2054375,2011,41019
OR,douglas,74476425.53745,2012,41019
OR,douglas,70642310.7213,2013,41019
OR,douglas,71624137.6302,2014,41019
OR,multnomah,253054940.3563125,2006,41051
OR,multnomah,311736434.0728625,2007,41051
OR,lane,164249002.97895,2009,41039
OR,lane,179456275.175175,2010,41039
OR,lane,195543692.0699625,2011,41039
OR,lane,210449641.1353125,2012,41039
OR,lane,203779243.2529875,2013,41039
OR,lane,205236042.523575,2014,41039
OR,josephine,34131306.866,2006,41033
OR,josephine,40057762.9815,2007,41033
OR,josephine,46117690.5173625,2008,41033
OR,josephine,52030974.02475,2009,41033
OR,josephine,58167870.825,2010,41033
OR,josephine,67165292.6770125,2011,41033
OR,josephine,77482477.550625,2012,41033
OR,josephine,69234281.7899625,2013,41033
OR,josephine,66960916.374075,2014,41033
OR,lincoln,23774671.424175,2006,41041
OR,clatsop,20443779.0240875,2006,41007
OR,clatsop,19073485.828725,2007,41007
OR,clatsop,20789330.622675,2008,41007
OR,clatsop,28905049.62975,2010,41007
OR,clatsop,33427991.9686125,2011,41007
OR,clatsop,34207681.31475,2012,41007
OR,clatsop,35067187.3077,2013,41007
OR,clatsop,30565062.3288375,2014,41007
OR,marion,77907168.80895,2006,41047
OR,marion,94787365.9058125,2007,41047
OR,marion,106682517.9604875,2008,41047
OR,jackson,130190025.5617875,2009,41029
OR,jackson,163882852.0483875,2011,41029
OR,jackson,176960992.0496625,2012,41029
OR,yamhill,23524469.37795,2006,41071
OR,yamhill,28432361.5455875,2007,41071
OR,yamhill,31599888.9332625,2008,41071
OR,yamhill,32888437.2872625,2009,41071
OR,yamhill,34542751.013175,2010,41071
OR,yamhill,35104403.2474875,2011,41071
OR,yamhill,33020054.979075,2012,41071
OR,yamhill,31226192.9934,2013,41071
OR,yamhill,31755622.005225,2014,41071
OR,coos,38585992.75725,2009,41011
OR,polk,17063958.303,2008,41053
OR,polk,18841102.9313625,2009,41053
OR,polk,20995870.2488625,2010,41053
OR,polk,22590980.588175,2011,41053
OR,polk,20500599.4470375,2012,41053
OR,baker,6466314.384,2006,41001
OR,baker,6812434.593,2007,41001
OR,baker,7173884.1375,2008,41001
OR,baker,7592164.545225,2009,41001
OR,baker,9173705.4788625,2010,41001
OR,baker,8695919.5809,2011,41001
OR,baker,9364095.8709,2012,41001
OR,tillamook,15910316.5545875,2006,41057
OR,tillamook,15483499.4174375,2007,41057
OR,tillamook,17248398.9279375,2008,41057
OR,tillamook,19833232.1763,2009,41057
OR,tillamook,22691039.4431625,2010,41057
OR,tillamook,24146683.0031625,2011,41057
OR,tillamook,25345287.59475,2012,41057
OR,harney,2018061.0555,2006,41025
OR,harney,1863241.2375,2007,41025
OR,harney,2047889.325,2008,41025
OR,harney,2161384.6615875,2009,41025
OR,harney,2595303.0675,2010,41025
OR,harney,3063655.125,2011,41025
OR,harney,3446308.05,2012,41025
OR,multnomah,347342454.6744125,2008,41051
OR,multnomah,382503583.1630625,2009,41051
OR,multnomah,392800834.6454625,2010,41051
OR,multnomah,362850105.848175,2011,41051
OR,multnomah,333685032.55965,2012,41051
OR,wallowa,2082384.8228625,2006,41063
OR,wallowa,1781069.6625,2007,41063
OR,wallowa,1674839.3365875,2008,41063
OR,wallowa,1820638.71,2009,41063
OR,wallowa,1947085.0538625,2010,41063
OR,wallowa,2636627.7638625,2011,41063
OR,wallowa,3069493.4963625,2012,41063
OR,columbia,10924138.642725,2006,41009
OR,columbia,14588864.442225,2007,41009
OR,columbia,18137023.1678625,2008,41009
OR,lincoln,26349278.9079375,2007,41041
OR,lincoln,27722567.2145375,2008,41041
OR,lincoln,31411714.249725,2009,41041
OR,lincoln,34191376.8265875,2010,41041
OR,lincoln,39507251.0740875,2011,41041
OR,lincoln,41151291.1706625,2012,41041
OR,lincoln,40813847.7618,2013,41041
OR,coos,23885975.509175,2006,41011
OR,coos,29563134.01235,2007,41011
OR,coos,34326945.2538375,2008,41011
OR,coos,40540193.95155,2010,41011
OR,coos,39525563.1508875,2011,41011
OR,coos,37604238.732675,2012,41011
OR,coos,36818392.437225,2013,41011
OR,coos,39084742.405875,2014,41011
OR,deschutes,36775326.6804,2006,41017
OR,deschutes,42355933.018025,2007,41017
OR,deschutes,46984718.3688,2008,41017
OR,deschutes,46685672.4745125,2009,41017
OR,deschutes,50330786.712,2010,41017
OR,deschutes,52943542.8151875,2011,41017
OR,deschutes,56021384.7567,2012,41017
OR,jackson,163925556.79815,2014,41029
OR,multnomah,321763711.674525,2013,41051
OR,clackamas,132420556.9967,2006,41005
OR,clackamas,161693741.45052502,2007,41005
OR,clackamas,188604818.6571875,2008,41005
OR,clackamas,204339224.0299875,2009,41005
OR,clackamas,216680683.0469625,2010,41005
OR,clackamas,199213259.0911875,2011,41005
OR,clackamas,185043389.3942625,2013,41005
OR,klamath,19683053.6715,2006,41035
OR,klamath,21763569.255,2007,41035
OR,klamath,24612499.9838625,2008,41035
OR,klamath,26050467.45795,2009,41035
OR,klamath,27927211.2497625,2010,41035
OR,multnomah,296736905.7995625,2014,41051
OR,washington,169963161.4184,2007,41067
OR,washington,172198676.230275,2008,41067
OR,washington,188481241.4657625,2011,41067
OR,washington,164064555.317625,2013,41067
OR,washington,133816637.7134,2006,41067
OR,washington,172982100.5722875,2009,41067
OR,washington,187191702.9040125,2010,41067
OR,linn,37771904.3802125,2006,41043
OR,linn,45312554.6468125,2007,41043
OR,linn,50419244.328675,2008,41043
OR,linn,55918068.701775,2009,41043
OR,linn,62152773.085425,2010,41043
OR,linn,64906518.924075,2011,41043
OR,linn,67329543.881325,2012,41043
OR,linn,65527545.312225,2013,41043
OR,linn,66505646.4140625,2014,41043
OR,clackamas,190113444.6358125,2012,41005
OR,jackson,87235554.0610875,2006,41029
OR,jackson,103489741.3041625,2007,41029
OR,jackson,120759076.341525,2008,41029
OR,jackson,144576132.5277,2010,41029
OR,jackson,175231623.456975,2013,41029
OR,benton,14334749.6578625,2006,41003
OR,benton,17032511.5595,2007,41003
OR,benton,20021585.1513625,2008,41003
OR,benton,20905131.486225,2009,41003
OR,benton,23872459.2075,2010,41003
OR,washington,176224008.80715,2012,41067
OR,baker,9585834.2138625,2013,41001
OR,umatilla,20253898.401675,2008,41059
OR,umatilla,23065339.3743,2009,41059
OR,umatilla,25318083.0568125,2010,41059
OR,umatilla,27998243.5840875,2011,41059
OR,umatilla,29348993.86725,2012,41059
OR,umatilla,29735297.4570375,2013,41059
OR,umatilla,32483215.6647375,2014,41059
OR,clackamas,185415963.3083625,2014,41005
OR,baker,10027013.5875,2014,41001
OR,washington,151453448.7781125,2014,41067
OR,deschutes,57969279.9546,2013,41017
OR,deschutes,61395770.10405,2014,41017
OR,klamath,28299400.875225,2011,41035
OR,klamath,28715463.3120375,2012,41035
OR,klamath,26701729.9434,2013,41035
OR,klamath,27068199.7763625,2014,41035
OR,marion,126884729.0081625,2010,41047
OR,marion,134157079.0828125,2011,41047
OR,marion,116253809.7813375,2013,41047
OR,marion,119763730.2246375,2014,41047
OR,polk,19659791.2765875,2013,41053
OR,polk,19498110.675225,2014,41053
OR,umatilla,15292895.828,2006,41059
OR,umatilla,17913362.38625,2007,41059
OR,benton,25896613.3918125,2011,41003
OR,benton,25829683.6179375,2012,41003
OR,benton,25251329.1352125,2013,41003
OR,benton,23861709.0570375,2014,41003
OR,crook,4789057.4715,2006,41013
OR,crook,5676510.2355,2007,41013
OR,crook,6701249.832,2008,41013
OR,grant,1565240.544,2006,41023
OR,jefferson,4247487.0675,2008,41031
OR,jefferson,4861429.65,2009,41031
OR,jefferson,4958270.535225,2010,41031
OR,jefferson,4913166.120225,2011,41031
OR,jefferson,4893470.362725,2012,41031
OR,jefferson,5529613.3240875,2013,41031
OR,jefferson,6154622.8088625,2014,41031
OR,grant,1699146.225,2007,41023
OR,grant,2240407.5,2008,41023
OR,crook,6370382.257725,2009,41013
OR,crook,6986878.425,2010,41013
OR,crook,7591260.18,2011,41013
OR,crook,7877090.8725,2012,41013
OR,crook,8108675.9443125,2013,41013
OR,crook,8261755.545,2014,41013
OR,curry,13703839.9725,2006,41015
OR,curry,16356011.407725,2007,41015
OR,curry,15851022.6040875,2008,41015
OR,curry,16982610.8065875,2009,41015
OR,curry,17584801.035225,2010,41015
OR,curry,17909710.995225,2011,41015
OR,union,9226361.8368,2006,41061
OR,union,10464490.7334375,2007,41061
OR,union,11179033.463625,2008,41061
OR,union,12233724.68295,2009,41061
OR,union,12755903.76,2010,41061
OR,union,15592421.9663625,2011,41061
OR,union,17165767.2038625,2012,41061
OR,jefferson,3002582.3625,2006,41031
OR,jefferson,3904262.469225,2007,41031
OR,wasco,10574963.8780875,2006,41065
OR,wasco,11838025.6129875,2007,41065
OR,wasco,13477203.06435,2008,41065
OR,wasco,14270396.7127125,2009,41065
OR,wasco,15569709.5559,2010,41065
OR,wasco,16354556.332725,2011,41065
OR,wasco,15415297.561125001,2012,41065
OR,columbia,21338889.1395375,2009,41009
OR,columbia,21835926.0490875,2010,41009
OR,columbia,23932448.4568125,2011,41009
OR,columbia,22255763.0668125,2012,41009
OR,clatsop,23447201.1640875,2009,41007
OR,hoodriver,7092286.404,2008,41027
OR,hoodriver,7009214.865,2009,41027
OR,hoodriver,6702664.4625,2010,41027
OR,hoodriver,6852820.1625,2011,41027
OR,hoodriver,7155324.15,2012,41027
OR,wasco,13971016.6388625,2013,41065
OR,wasco,13106183.01,2014,41065
OR,lincoln,39708817.1670375,2014,41041
OR,harney,3353296.05,2013,41025
OR,harney,3037455.45,2014,41025
OR,union,17515376.8315875,2013,41061
OR,union,18250880.1375,2014,41061
OR,hoodriver,6104429.325,2013,41027
OR,hoodriver,5818324.0200000005,2014,41027
OR,columbia,18159337.9993125,2013,41009
OR,columbia,17369351.16045,2014,41009
OR,curry,18834027.255675,2012,41015
OR,curry,18247369.7890875,2013,41015
OR,curry,18223621.178625,2014,41015
OR,morrow,1206372.3675,2012,41049
OR,morrow,1445838.48,2013,41049
OR,morrow,1433404.2,2014,41049
OR,malheur,7645423.35,2006,41045
OR,malheur,9070049.433,2007,41045
OR,malheur,10719053.96895,2008,41045
OR,malheur,12341130.570225,2009,41045
OR,malheur,13380741.84045,2010,41045
OR,malheur,15512175.630675001,2011,41045
OR,malheur,17645391.6215625,2012,41045
OR,malheur,19001264.9986125,2013,41045
OR,malheur,22008985.9238625,2014,41045
OR,grant,2915629.3913625,2009,41023
OR,tillamook,23840613.04545,2013,41057
OR,tillamook,21612268.515,2014,41057
OR,wallowa,3562964.9288625,2013,41063
OR,wallowa,3579977.745225,2014,41063
OR,gilliam,204567.75,2008,41021
OR,morrow,807106.8675,2007,41049
OR,morrow,1162729.8,2008,41049
OR,gilliam,182379.975,2006,41021
OR,gilliam,223822.6875,2007,41021
OR,gilliam,244476.225,2009,41021
OR,gilliam,358996.9875,2010,41021
OR,gilliam,524997.1125,2011,41021
OR,gilliam,642164.025,2012,41021
OR,gilliam,632363.3625,2013,41021
OR,gilliam,620212.35,2014,41021
OR,morrow,810158.4075,2006,41049
OR,morrow,1212951.5625,2009,41049
OR,morrow,1046918.2875,2010,41049
OR,morrow,1117401.4125,2011,41049
OR,grant,2969577.15,2010,41023
OR,grant,3085788.0375,2011,41023
OR,grant,2927270.1265875,2012,41023
OR,grant,2593344.4725,2013,41023
OR,grant,2604976.2375,2014,41023
OR,wheeler,72.64800000000001,2013,41069
OR,wheeler,199.78200000000004,2010,41069
OR,wheeler,36.324000000000005,2016,41069
ID,lincoln,295.1325,2007,16063
ID,adams,4237.800000000001,2012,16003
ID,boise,12713.400000000001,2017,16015
OR,wheeler,272.43000000000006,2009,41069
OR,wheeler,108.97200000000001,2012,41069
OR,wheeler,18.162000000000003,2014,41069
OR,wheeler,217.94400000000002,2011,41069
ID,lincoln,1195.6650000000002,2006,16063
ID,adams,3632.4000000000005,2008,16003
ID,boise,1452.96,2011,16015
LA,ascension,35439924.24885,2006,22005
LA,ascension,49383707.5151625,2007,22005
LA,jefferson,313217189.2352875,2006,22051
LA,jefferson,229175173.079625,2007,22051
LA,tangipahoa,80033289.243375,2012,22105
LA,lafayette,158655643.8553,2007,22055
LA,caddo,86809251.2767875,2007,22017
LA,orleans,33483283.1123,2007,22071
LA,lafayette,136850632.9452125,2008,22055
LA,caddo,93432525.197025,2011,22017
LA,iberia,15047063.4147125,2006,22045
LA,iberia,17813036.5769875,2007,22045
LA,iberia,21672275.0500625,2008,22045
LA,iberia,24153865.716112502,2009,22045
LA,iberia,25049169.2311125,2010,22045
LA,iberia,31662643.9174875,2011,22045
LA,iberia,31772783.3445375,2012,22045
LA,iberia,28900199.91045,2013,22045
LA,iberia,25837560.660675,2014,22045
LA,westbatonrouge,9866310.9613625,2006,22121
LA,acadia,22401870.9498,2006,22001
LA,acadia,25694560.865325,2007,22001
LA,acadia,24705688.42555,2008,22001
LA,acadia,28623476.6399625,2009,22001
LA,acadia,32570444.4947625,2011,22001
LA,acadia,27036162.537075,2012,22001
LA,acadia,24211076.3325,2013,22001
LA,acadia,21922188.682725,2014,22001
LA,lafayette,156601281.8614,2006,22055
LA,iberville,9284788.0965,2006,22047
LA,iberville,11613676.0854375,2007,22047
LA,iberville,16844676.3394125,2008,22047
LA,tensas,323461.875,2009,22107
LA,tensas,711591.9,2011,22107
LA,tensas,588823.0875,2012,22107
LA,avoyelles,11049506.6495,2006,22009
LA,avoyelles,12143863.1763625,2007,22009
LA,avoyelles,13734325.8885,2008,22009
LA,avoyelles,14920798.2075,2009,22009
LA,avoyelles,14691598.4025,2010,22009
LA,avoyelles,16239978.435,2011,22009
LA,eastbatonrouge,186086806.8531375,2014,22033
LA,evangeline,12528685.4730875,2006,22039
LA,evangeline,14025507.827,2007,22039
LA,evangeline,15890369.4885,2008,22039
LA,evangeline,17401470.2445375,2009,22039
LA,evangeline,16673671.4445375,2010,22039
LA,evangeline,20254758.8888625,2011,22039
LA,evangeline,26823333.7324875,2012,22039
LA,evangeline,27115584.458175,2013,22039
LA,evangeline,28673527.6102125,2014,22039
LA,saintmartin,9418477.8108125,2006,22099
LA,saintmartin,11242854.1908125,2007,22099
LA,saintmartin,12042884.80675,2008,22099
LA,saintmartin,12807225.69,2009,22099
LA,saintmartin,13307309.962725,2010,22099
LA,saintmartin,15297767.7,2011,22099
LA,saintmartin,15523373.6934,2012,22099
LA,saintmartin,15348064.6209,2013,22099
LA,saintmartin,18220368.4918125,2014,22099
LA,allen,7177884.4870375,2006,22003
LA,allen,7681306.7921625,2007,22003
LA,allen,8279982.61785,2008,22003
LA,allen,8412931.306575,2009,22003
LA,allen,8469248.49795,2010,22003
LA,allen,9761687.3813625,2011,22003
LA,allen,10181266.0913625,2012,22003
LA,allen,10361889.2925,2013,22003
LA,allen,11592336.633862501,2014,22003
LA,tangipahoa,75815009.2861125,2010,22105
LA,tangipahoa,80927030.589525,2011,22105
LA,tangipahoa,83794736.590425,2013,22105
LA,tangipahoa,96152826.0583875,2014,22105
LA,winn,6511299.592725,2011,22127
LA,winn,7149320.122725,2013,22127
LA,winn,7130548.2,2014,22127
LA,lafourche,23000353.234500002,2006,22057
LA,eastfeliciana,2844699.044,2006,22037
LA,eastfeliciana,3155328.1895,2007,22037
LA,eastfeliciana,3576453.91275,2008,22037
LA,eastfeliciana,3354183.06,2009,22037
LA,eastfeliciana,3696688.8,2010,22037
LA,vermilion,15376775.0372625,2010,22113
LA,sainttammany,136517439.5946,2011,22103
LA,sainttammany,153579147.05115,2012,22103
LA,winn,5161298.925,2009,22127
LA,winn,5333128.275225,2010,22127
LA,winn,6400721.175,2012,22127
LA,saintmary,13836152.28595,2006,22101
LA,saintmary,15555938.8047625,2007,22101
LA,saintmary,18143617.3820375,2008,22101
LA,saintmary,21399052.7293125,2009,22101
LA,saintmary,22803179.42295,2010,22101
LA,saintmary,23334324.64545,2011,22101
LA,saintmary,26640463.492725,2012,22101
LA,saintmary,24324142.657725,2013,22101
LA,westfeliciana,1065699.1940000001,2006,22125
LA,westfeliciana,1194876.399,2007,22125
LA,westfeliciana,1325670.0,2008,22125
LA,franklin,3768540.6,2009,22041
LA,franklin,3760023.6975000002,2010,22041
LA,franklin,4512890.3363625,2011,22041
LA,franklin,5023727.3625,2013,22041
LA,franklin,4738884.24,2014,22041
LA,saintlandry,31321642.0278625,2007,22097
LA,calcasieu,56335866.198625,2006,22019
LA,calcasieu,59368433.692075,2007,22019
LA,calcasieu,62669731.6749875,2008,22019
LA,calcasieu,62900867.0322,2009,22019
LA,calcasieu,58502931.056325,2010,22019
LA,calcasieu,66186621.1290375,2011,22019
LA,calcasieu,69057847.8748125,2012,22019
LA,calcasieu,70019788.8002625,2013,22019
LA,calcasieu,72638026.6654875,2014,22019
LA,beauregard,9385202.625225,2009,22011
LA,beauregard,11968989.4988625,2010,22011
LA,beauregard,14396514.7931625,2012,22011
LA,beauregard,11156163.2352,2013,22011
LA,beauregard,10654166.4490875,2014,22011
LA,saintlandry,29407037.045225002,2006,22097
LA,saintlandry,34157236.8873125,2008,22097
LA,saintlandry,38965283.77635,2009,22097
LA,saintlandry,39068590.1665875,2010,22097
LA,saintlandry,45665040.211125,2011,22097
LA,saintlandry,47397781.6111125,2012,22097
LA,saintlandry,49807142.6868,2014,22097
LA,vermilion,10475480.1830375,2006,22113
LA,washington,50342257.5431625,2012,22117
LA,washington,43485965.513625,2013,22117
LA,claiborne,7021664.828625,2010,22027
LA,eastbatonrouge,174592579.0818375,2006,22033
LA,eastbatonrouge,219161797.888675,2007,22033
LA,eastbatonrouge,272575221.498675,2008,22033
LA,eastbatonrouge,253333090.9701375,2009,22033
LA,eastbatonrouge,219123353.008125,2010,22033
LA,eastbatonrouge,209032560.6824625,2011,22033
LA,eastbatonrouge,210766658.5916625,2012,22033
LA,eastbatonrouge,201547268.038425,2013,22033
LA,beauregard,5257439.6518625,2006,22011
LA,beauregard,5897714.5000875,2007,22011
LA,beauregard,6894569.9028125005,2008,22011
LA,ascension,61864237.2864875,2008,22005
LA,ascension,60379705.681125,2009,22005
LA,ascension,51657108.1393125,2010,22005
LA,ascension,53674585.3858875,2014,22005
LA,terrebonne,24503814.55595,2006,22109
LA,terrebonne,26383822.816675,2007,22109
LA,terrebonne,27771420.7228125,2008,22109
LA,terrebonne,28302255.1245375,2009,22109
LA,terrebonne,31972142.992725,2010,22109
LA,terrebonne,34880873.693175,2011,22109
LA,terrebonne,40461542.6437125,2012,22109
